,text,classification
962,@user nada mais me surpreende nessa justiça,False
963,"@user ah, então não sei não kkk",False
964,@user e eu pensei agora vou morrer sem eu querer,False
965,"rt @user nao liga pra esse pessoal q tá falando pra vcs apagarem, eu gosto de ver vcs passando vergonha https://t.co/zhfwfzko4g",True
966,@user operação marreco?,False
967,"rt @user vôlei feminino😍
pra cima brasil💚💛",False
968,oq esse povo tem contra shitpost vei eh a melhor coisa da internet,False
969,@user kkkk só lembrei do celso portiolli... 😆,False
970,aí q nojo desses tipo de pessoa,True
971,"jogar tft c o pradin é pedir p passar raiva, cagado dms",False
972,não importa o que aconteça eu sempre sou a errada da história,False
973,"@user Ontem passei umas Corona no VA. Mano, quando for passar uma comprinha, a primeira coisa que você passa é a cerveja, depois passa o resto. No final, quando pedirem pra inserir o cartão, você insere sem deixar a pessoa ver que é VA, ela vai selecionar o cartão e nem vai reparar...",False
974,"@user @user Então quer dizer que o Bolsonaro não é bem vindo à Bahia, bem vindo mesmo é o Governador, a população sabe o que tem.
https://t.co/nScp95YEAX",False
975,"@user foi oq eu disse só que mais simplificado, pra que namorar se for pra trair ?",False
976,"rt @user ⚛ a verdade é  heroína! ela sempre vence, porém, o problema são os estragos antes da vitória . https://t.co/cjxoorsybq",False
977,"só não é a pior porque existe a sensação de abrir o app do banco e ver a conta com exatamente 0,73 r$. sdds salário",False
978,"essa é a única promessa que não esqueço. não me orgulho disso, mas não pretendo mudar.",False
979,"@user #3em1 Vera é muito canalha! Se o ministro é pessoa pública e deve receber críticas calado, sendo desrespeitado diante da família não deveria @user também se resignar com as críticas? Ah, não! Quando é contra teus amigos é fascismo! Siga @user ! Forte Abraço!",True
980,"porra meu guerreiro tu torce pro botafogo cara!! baixa essa tua bola, que teu deixou de existir faz tempo",True
981,"mano, os cara do psl é tão burro que não sabem nem mentir, incompetentes demais",True
982,@user @user @user cara lançou na tua frente,False
983,nunca consegui chegar no front numa festa mas acho que a primeira vez to guardando p bolghar,False
984,@user mais que certo jovem kk,False
985,"mudança é um inferno, arrumo arrumo e sempre falta algo p colocar no lugar",False
986,@user @user método photoshop de mudar a cor da camisa sem mudar a camisa,False
987,"@user @user @user Greenwald é odiado pelos americanos patriotas.5 motivos
1-Defendeu Saddam
2-Acusou Obama de matar muslims inocentes
3-Defendeu o Operador da ALQaeda Awaki
4-Afirmou que quem usa a palavra”Terrorista” é racista
5-Vazou informações confidenciais
 https://t.co/dRDLMHvgih",False
988,"Equilíbrio nas formas 
.
.
.
.
.
.
.
#cobrire #pergolado #pergola #pergolados #pergolas #pergoladodemadeira

 Publicamos somente fotos autorais... preferimos contar a nossa história, não a dos outros.
.
Foto by @user https://t.co/cRuKtTmpu5",False
989,demora meio ano pra responder ai dps quer que eu responda rápido,False
990,"rt @user ouça gui gold - os amigo (prod: david gomes) de gui gold no #soundcloud
https://t.co/u4h0bhehtj",False
991,faltou nomes nessa lista kkkkkkk,False
992,"e ele não tá errado. suju reis da onda hallyu, fizeram e continuam fazendo muito pelo kpop. é muito fácil agora pros stans de grupo da terceira geração ficarem desmerecendo os que vieram antes, não querem reconhecer que o fav de vocês só é o que é por causa de quem veio antes. https://t.co/wIMScrwHX0",False
993,desse jeito eu não vou fazer nada,False
994,rt @user pau que nasce torto nunca se endireita https://t.co/eac5mqkzaq,True
995,rt @user minha relação de amizade é a base de amor com pequenas doses de raiva kkkkkkkkkk eu odeio meus amigos,True
996,torcendo pra bateria do fone aguentar até o final do dia 😭😭,False
997,"50 milhões na minha conta e o resto eu corria atrás, simples.",False
998,provavelmente os simpsons ksks,False
999,scrr kkkkkkkk melhor video que já vi na vida,False
1000,"rt @user aqui reside a verdade absoluta. se quiser discordar, discorde aí na tua casa... https://t.co/xl3wphkv07",True
1001,@user #correverdevaldo que a pf tá na porta 😂🇧🇷👍🏽,False
1002,@user kkkkkkkkkkkkk idêntico mano,False
1003,"Samuel pega no meu pé até hj e eu nem to mais no vôlei e ele tbm nem treina mais o volei fem da humanas
mas ele n pode ver uma oportunidade de pegar no meu q vai
igual o Túlio",False
1004,dia internacional da cerva vamos comemorar amigos,False
1005,"por favorzinho não levem o fato do jimin ter ficado com o papel da camila como esteriótipo pelo amor gente, eu já fiz Locks da pequena sereia com as duas versões do jimin sendo a ariel e do jungkook sendo também então sem preconceito nesse projeto, achei que combinaria  e fiz ok?",False
1006,@user n quero ver na minha frente isso hj kkkkkkkkk,False
1007,"lá no céu tem um amigo meu ta tranquilo, ele tá com deus😔💔",False
1008,@user se for o tal do padre joãozinho já dei blok nele. cara chato!,True
1009,@user indo p onde,True
1010,"a sm quer tirar a empresa da beira do abismo explorando mais ainda os seus grupos, primeiro de tudo não devemos jogar hate em cima de grupo nenhum e sim reclamar em cima da empresa que é uma merda e nem sabe administrar direito os grupos

#SM_보이그룹론칭_취소해",True
1011,"@user o bom é que esse tweet é universal, vale pra todos. concordo com vc tiago!",False
1012,"@user você está no país errado padre, muda para a venezuela ou cuba e faz ajuda comunitária.",True
1013,"rt @user “a justiça não é cega. ela é paga para não ver.” autor desconhecido.
#stfvergonhanacional https://t.co/47ydzqiw9h",False
1014,mas seu cabelo e lindo de verdade — obrigada de verdade!! https://t.co/ck6eikztgz,False
1015,feliz aniversário meu amorrrrrrrr 🎂🎉 @user,False
1016,mas quebrar um ovo é a coisa mais fácil do mundo meu pai,False
1017,"rt @user ""nenhuma arvore pode crescer até o céu sem que suas raízes desçam até o inferno.""",False
1018,mais uma pra conta rsrs... 💉✍🏼😂,False
1019,nem conto as vezes que fui assediada em uber,True
1020,"um stf que tem lado?
#stfvergonhanacional https://t.co/tlkzbnokd9",False
1021,"@user kkkkkkkkkkkk foda irmã, imagina",False
1022,"@user acho q eh 95.2 n sei
eh dps da interativa e ta passando thunder da imagine dragons",False
1023,minha orelha chora por um piercing novo,False
1024,rt @user parabéns @user agora td vez q escuto techno prank lembro de vc,False
1025,daniel tá me ignorando no insta e postando foto no status do whats,False
1026,@user não te culpo por pensar assim vc é esquedista,True
1027,"@user @user @user @user Entendi, pois é, ele geralmente notifica uma nova atualização, mas como pessoa comentou que o tamanho da Demo aumento, pensei que poderia ter ocorrido de forma que não notificasse.",False
1028,rt @user essa mania de fazer planos com dinheiro que não existe tem que acabar você quando dá conta que não tem dinheiro até fica…,False
1029,t amo filho 💖💖💖🐢 https://t.co/zaqld25c2b,False
1030,"E então com #20weeks o palpite de alguns se concretizou,  descobrimos o sexo &lt;o/ 

Estamos aguardando um *menino* 💙🙏🎯

Que Graças à Deus, está ótimo! 

#dad #boy #baby #geracaoZ em Itapevi https://t.co/SPZAsV574x",False
1031,rt @user @user fica fazendo carinho no meu cabelo 🥰,False
1032,@user Vamos deixar outra dúvida razoável! . O @user não pediu nada pra mim! Você ajudou na vaquinha do Zé de Abreu? Então cada um com o seu !,True
1033,"Geeente me ajuda!!!
Retweet isso por favor só pra ter 
um alcance 
Se quiserem compartilhar no Facebook o link https://t.co/dRGKlOZ8Nt https://t.co/hB58b08siN",False
1034,depois q eu quase morri no hospital eu dou muito valor nisso,False
1035,"o trailer de 13rw tá do caralho, pq não tem nng falando disso????????????",False
1036,rt @user absolutamente ninguém é capaz de me convencer de que isso é feio https://t.co/eltbqqavn4,True
1037,"3 lições para a vida: 

1. Se ame, se valorize, se não fizer isso ninguém vai te valorizar;
2. Seja honesto contigo mesmo, é necessário aceitar as mudanças que a vida traz;
3. Seja grato até pelos momentos ruins, afinal são eles que te fazem mais forte;",False
1038,@user se faltar uma já não é a mesma coisa,False
1039,@user muito legal sua reflexão,False
1040,sextouuu em casa,False
1041,@user @user @user @user Estava a falar do Félix porque é um caso disto mesmo e o tweet inicial era sobre o Félix. Querias que fosse falar do quê? Do Ronaldo?,False
1042,rt @user felipe luis e daniel alves no meu cartola a cada rodada ja é realidade,False
1043,rt @user mt gente não gosta de mim pq não forço simpatia com ninguém!,False
1044,"@user calma! se os hackers vazaram as conversas, quer dizer que são verificas? alguém me ajude nessa incógnita.",False
1045,"@user ela pode usar o plano de governo dele, hehehe",False
1046,@user tinha que ser homem branco kkkkkkkkkk,True
1047,queria comer alguma coisa gostosa.,True
1048,"rt @user aprenda a não forçar mais as coisas. o que flui, flui; o que termina, termina. e o melhor sempre está por vir 🙏🏽",False
1049,rt @user já ficaste a olhar para uma mensagem e a pensar “como é que eu respondo a isto?”.,False
1050,rt @user a forma como ragnar morreu 😭😭,False
1051,rt @user spoofing é o nome da operação que busca hackers https://t.co/hxim2jg7n2,False
1052,rt @user pegar um solzin kkk https://t.co/1m94uzln7z,False
1053,"Sou bv(aos 19 anos) e estou com muitas dúvidas sobre a minha sexualidade. Nunca senti atração por nenhum dos sexos , apesar de admirar ,mais há algum tempinho velho admirando demais uma garota e até cheguei a sonhar umas duas vezes com ela e a sensação era muito boa+++",False
1054,"🗞 Olha que novidade bacana para os ritmistas do #Salgueiro. Através de uma parceria com o projeto Maracatu Brasil a Bateria Furiosa fará um workshop de ritmos durante as aulas que acontecem todas as quintas, às 19h na quadra da escola. https://t.co/PQlR4IqACT",False
1055,você sente falta de alguém? — sinto https://t.co/n437hneksi,False
1056,@user meu deus????? fico espantado q parece q os jornalista não fazem o mínimo,True
1057,tô fazendo um desenho da cersei e espero que esse preste.,False
1058,"Já a candidata Kamala Harris disse que financiará um programa de assistência médica que custará US$30 Trilhões sem aumentar os impostos da classe média. Questionada como faria isso ela respondeu: “Fazendo. Wall Street.”😂 Kamala é Ciro.😄
Primárias Dems=🍿
https://t.co/9hDsma8YrD",False
1059,"a tranquilidade de entrar no uber, estando junto com um homem, o q o e tem de gigante, tem de injusta.",False
1060,o dia tava tão lindo e agr...... curitiba do caraio mesmo,False
1061,"rt @user eu só queria um pouquinho de atenção, carinho,um chocolatinho e ouvir um "" você é meu nenem""",False
1062,liberdade canto pro asap rocky aleluia,False
1063,"@user @user @user Fala um clube que corrompia tudo e todos, árbitros incluídos com putas, senhoras do sexo, isso mesmo... 😂😂😂",True
1064,"É não teve para ninguém!
Você chegou no final do mês e me conquistou. Passou a ser o game mais jogado de Jul/19. #NintendoSwitch #Zelda https://t.co/KtwPj1eFVt",False
1065,o auge de falta de noção da jk foi em relíquias da morte trancar TODOS os sonserinos nas masmorras durante a batalha com a desculpa de que eles não lutariam contra os próprios parente. GAROTA EU DARIA TUDO PRA DAR UM SOCÃO NA MINHA FAMÍLIA INTEIRA https://t.co/2Wf1yxcu9C,True
1066,"tentei fazer um lomotif pra postar aqui mas nem gostei tanto, e  acabei de ver q a menina acabou de postar um com a mesma musica,cacete viu",True
1067,@user hahaha só o iran,False
1068,"rt @user sexo é íntimo e sagrado, seu corpo é um templo e vc não deve compartilha-lo c quem não gosta de naruto https://t.co/rqwxlzb…",False
1069,"É possivél ter duas contas de whatsapp no mesmo celular? Acesse o link e veja algumas formas de fazer isso. https://t.co/RwjR9TLSpr
#WhatsApp #Android #contatos #smartphone https://t.co/5X3g5u8NkB",False
1070,"@user parabéns meooo, cada sacrifício sempre vale a pena e olha o tanto que você evoluiu até aqui, você consegue o topo!!!! 🙏🙌💙",False
1071,"@user Eu sigo ao menos umas 100 pessoas por dia q não me seguem se volta, no dia seguinte UNFULLOW!😉

#STFVergonhaNacional 
#NasRuasContraSTF",False
1072,@user tem razão! na próxima pego um  print e apago o arroba dele.,False
1073,hoje tive a experiência de que ser técnico  não  é  tão legal não em😂😂🤦🏻‍♂️🤦🏻‍♂️,False
1074,vou parar de sair quinta se não uma hora eu vo morre,False
1075,"@user nada mo, fico feliz que te proporcionei risadas
https://t.co/rrnaipbbj3",False
1076,"Oh, God.  Acho q sou insensível! Embora tenha achado uma lambança por parte do PR, acho que isso esta sendo hiperdimensionado com o único propósito de desestabilizar e tumultuar o gov.

Presidente da OAB chorou ao ver frases de Bolsonaro: 'Nunca foi fácil' https://t.co/9o1ufkRdZX",False
1077,sem nenhum defeitinho,False
1078,"@user @user A atuação do STF há muito já ultrapassou todos os limites do absurdo.

O Supremo Tribunal Federal

- não pode legislar
- não pode agir em causa própria
- não pode interferir em outros poderes sempre que desejar

Ou seja, não pode fazer o que tem feito!

#STFVergonhaNacional",False
1079,"@user @user @user @user Nunca precisei disso, a Loh sabe que tua ex que quis ficar cmg, tenho minha consciência tranquila, não preciso ficar aqui no twitter pagando de braba. Tá com problema cmg? Vem até a mim e resolve, ficar no twitter tentando me atingir (com mentira ainda) +",True
1080,possivelmente minha filha né mores,False
1081,"só pode ser falta de conteúdo

https://t.co/jcjvs1nlhg #fofocalizandonosbt",False
1082,"rt @user melhor maneira de descrever essa porcaria.

#stfvergonhanacional",True
1083,segundo kkkk,False
1084,@user @user não dá 15 minutos de jogo aquilo,False
1085,"@user A que ponto vc chegou , não tem um comentário se quer a seu favor, 

Deve viver um uma realidade paralela e não se da conta de que fracassou miseravelmente na carreira!",True
1086,"fui ouvir drag me down, chorei 
           
      saudades",False
1087,"@user @user Todo dia é uma bofetada do STF em nossas caras, isso sim! 
#STFVergonhaNacional 
#NasRuasContraSTF https://t.co/fsoVvKPQTW",False
1088,@user @user @user ele disse a proibição do homem hetero ou a proibição do futebol?,False
1089,"rt @user queria tá gozando agora 

gozando autoestima igual ao napoleão achando que ia conquistar o mundo",True
1090,"@user cassiane,cassiane, quanto mais vejos teus post, mais sonho com a possibilidade de conhecer vc, afinal sonhar não custa nada.",False
1091,"@user No tocante à questão aí, essa terapia não pode chegar ao Brasil! Se isso acontecer, aquele moço que faz arminha com as mãos não terá quem o chame de mito, talquei? Quem fará figuração nas aparições dele para o aplaudir?",True
1092,essa cartinha do alaba não existe !,False
1093,"@user kkkkkk apenas fatos amg, liberta de 2013 ces n pegou um time grande, e os q pegou, maioria dos jogos penou pra passar kkk",False
1094,adolescente tem que acabar,True
1095,"ter intimidade com alguém é tão incrível 

ce pode falar o que pensa, 
ser você mesmo, 
sem medo de falar qualquer assunto..

isso é muito bom",False
1096,passa o @user do fake mano — ainda nao kkkkkkkkkk quero ve ate onde isso vai https://t.co/coc0lpjnfn,False
1097,"eu fico numa dó quando meu vô chega aqui em casa com falta de ar, da conta nem de andar direito tadin",False
1098,finalmente em casa😇,False
1099,@user @user @user obrigada trump...sucessos,False
1100,"rt @user vocês viram a foto que o dream postou e apagou? 
resposta nas replies",False
1101,"rt @user °°au larry - sign of the crime°°

193 - luke vai tá lá pra me proteger 

sexta 13/02 https://t.co/ttpkew1y7x",False
1102,logo eu q reclamava do cheiro de tabaco me rendi a cigarro de melao,False
1103,"Pessoal está aqui um enorme trabalho de um miúdo que leva isto com tudo o que tem, orgulho enorme nele
Vejam aí o trabalho dele e aproveitem para demonstrar todo esse love que vocês conseguem dar 💕💕

Young Drip - Punjabi (Vídeo Oficial) https://t.co/xHF7QEFyKW via @user",False
1104,não ganho nada falando da vida dos outros.,False
1105,"@user toma logo a normal, a zero não vai te proporcionar tudo isso. 🖤❤️",False
1106,"tô desde madrugada sem internet e o pessoal aqui já volta que tem oi tb

q odio",False
1107,"• por que você não fala com seu pai ou mãe pra lavar o carro durante uma chuva? isso ajudaria a economizar água e a chuva tiraria todo o sabão. 

• use menos menos papel, plástico e, se usar, não os jogue no chão, os jogue no lixo. 

• ande mais a pé, de bicicleta ou de busão.",False
1108,"@user @user Sabe oq é bom disso, que a mídia com essas picuinhas, vai fazer o Bolsonaro ganhar todas as eleições e deixar caminho aberto pra quem ele indicar. O povo não cai mais nessas lorotas.",False
1109,"rt @user o jaehwan andando do lado do ab6ix eu to tao orgulhosa, ja pode virar novo membro #mgma  https://t.co/qrfzuh1v9u",False
1110,"Aviso importante sobre Domingo dia 04/08/2019. 
❌ Não abriremos!

✅ Retornaremos às atividades na terça-feira dia 06/08/2019.

#willbebidas #taubate #tremembe #pindamonhangaba #bar #lougebar #lifestyle em WILL Bebidas https://t.co/vs0WlpzY3M",False
1111,moço por favor eu to tendo um mini surto aqui,False
1112,"rt @user mano, ela não tem piedade de mim https://t.co/kc6ktsbuos",False
1113,eu amo a cara de cu quando um pm me dá um dura e nao encontra absolutamente nada nem um isqueiro 😭,True
1114,@user pode parando,False
1115,ela n chega a falar um a e eu ja fico só https://t.co/4f9rfeaizn,False
1116,happy feet eh o pior desenho já criado que porra irritanteeee,True
1117,@user nenhum,False
1118,rt @user não é só o seu sorriso. tudo em você é lindo.,False
1119,ai como eu fico irritada fácil mds,False
1120,até hj todo mundo nota que eu caminho meio torta,False
1121,@user algo está sendo preparado? sim! uma cela pra colocar os bandidos e seus cumplices.,False
1122,eu não consigo acreditar q adriano ja vai fazer um ano,False
1123,rt @user era só um show desse na favela https://t.co/ro4m1sbxjr,False
1124,"@user leiam antes. calma, não estou me posicionando a favor nem contra, mas leiam.",False
1125,@user infelizmente a justiça do brasil está inexistente e alguém tem que tomar uma medida urgente,False
1126,@user vou fazer um grupo nós três e tu desaba a falar mal kkkkkkkkkkkkk,False
1127,@user olha pra mim se tem capinha do iphone xr e se são bonitas,False
1128,@user parabéns pr ela kkk milagrosa né,False
1129,roubado da rede ao lado https://t.co/g3zvt7dk1e,False
1130,"@user e eu que tenho uma capinha que de tanto usar , quando cai o cell ,cai ela e minha presão",False
1131,é difícil esquecer o ex com minha mãe falando dele toda hora kkkkkkkkkkkkkkkk,False
1132,"@user linda, saudades ❤️ essa noite foi perfeita https://t.co/hukqsheyrm",False
1133,eu to feliz dmssss,False
1134,@user isso até assusta as crianças,False
1135,eu com uns 4 quilos a menos ia fica um nojo,False
1136,"@user seria até bom se fosse só na cabeça dos brasileiros, machismo permeia em todo lugar.",False
1137,apertar o extintor kkkkkkkkkkkkkkkkkkkkkkkk so fazia merda no nelson,True
1138,"eu separei um shorts pra sair a noite, pra q? pq agr vai fazer 14ºc nessa merda",True
1139,@user @user encontramos uma foto sua depois de ver os vídeos da recepção do presidente. https://t.co/gq1pumezxa,False
1140,o problema é que no brasil quando um amigo quer falar sobre uma ótima oportunidade de negócio é sempre hinode kkk,False
1141,meu deus 🤩 @user lembras-te ?,False
1142,@user #stfvergonhanacional  estão todos quietos pq devem ter rabo preso..,True
1143,no meu caso é pq é a vdd mesmo,False
1144,@user palhaço noblat,True
1145,tá certo kkkkkkkkk,False
1146,https://t.co/5QtD8iGl0v ISSO AQUI É TÃO ABSURDO QUE TINHA QUE ROLAR UM PROTESTO NA HORA UM CHEIRAÇO TD MUNDO 'AE FARO FAREJA AQUI' ESTICANDO UMA LAGARTA (CARREIRA BEM GROSSA DE COCAINA) NA HORA DA EXIBIÇÃO DESSA PORRA,True
1147,"@user já viu esse vídeo ana? 
https://t.co/duf4fdksdw",False
1148,"rt @user @user só sairia se fosse para pgr, aí seria o maior sonho #stfvergonhanacional https://t.co/q30ez9hlva",False
1149,"poste uma foto de vc, 1 utt e 2 dois bias e deixem seus mutuals dizerem com quem eles shippam mais vc

vou colocar meus 3 bias wreckers kk

eu apago depois https://t.co/HUxmaLP7UI",False
1150,@user @user @user eu vou fazer um desse kkkkkkkkk me aguarde,False
1151,@user tudo é um grande mistério. essa t a graça da filosofia. até a simples experiência de ver é um grande mistério.,False
1152,"rt @user é muito chato esperar todos os dias por uma mensagem que sabe que nunca vai chegar, mais que a esperança é sempre a úl…",False
1153,"@user ótima atitude irmão, pena que nem todos tem a mesma atitude, por isso falo e repito, tu é um mlk 10! ❤",False
1154,"rt @user falta de injeção no posto, na farmácia, povo quer q eu fique grávida de qualquer jeito, olha soooooó...🙄",False
1155,"rt @user bostonaro, militares 
e #vazajato cometemm a mais alta traição ao país https://t.co/kjr1vfpvtt",False
1156,"lavei banheiro, limpei meu quarto, minha casa, lavei a louça, passei aspirador de pó no sofá... estou o poço do cansaço!",False
1157,quem curtir você manda ppp na dm?! — ninguém vai curtir mas ok https://t.co/cauwdwjf3d,False
1158,"@user jornalista investigativo 😂😂😂😂😂😂
sério que parece post se humor",False
1159,"[02/08/2019 13:44:45] rani: foto de rg
 [02/08/2019 13:44:58] Lia: Cpf
 [02/08/2019 13:45:08] rani: cpf nem tem foto
 [02/08/2019 13:45:21] Lia: Nem eu te perguntei se era foto de rg

o jeito que o lia me trata mal é diferente 😍😍",False
1160,"rt @user mãe é foda, sente logo as coisas .",True
1161,"@user @user vai dormir moleque, ser feliz zuando os outros é feio",True
1162,@user @user boa pergunta!,False
1163,@user pior q n usa kkk,False
1164,o povo de the 100 é muito burro vei q odioooooooooo,True
1165,"rt @user passando pelo pior, pra lá na frente receber o melhor!!!!!! 🙌🏿",False
1166,@user @user posso dormir na sua casa nikao?,False
1167,"se você soubesse pelo menos metade do que já passei nessa vida, você iria tomar no cu e não tomar conta da minha vida.",True
1168,to meio angustiado hoje não sei o que ta acontecendo,False
1169,"vou jogar lol pra não maratonar full e depois ficar arrependido

mas se eu perder vou ter que cometer esse crime",False
1170,@user @user deus me livre vai que eu me apaixono né,False
1171,"@user morta, achei q ele ia mostrar o volume da rola kkkk https://t.co/djztfqauls",True
1172,queria ter um crush p dormir junto hj! 😬,False
1173,responda esse tweet com sua foto favorita da gabriela e com as #mpn #melim #ouvidizer,False
1174,rt @user o que se pensa sóbrio diz se bêbado https://t.co/4mdptiaokq,False
1175,"GAROTA VC É PERFEITA ENTENDA, essa au é maravilhosa, eu curti cada segundinho junto dela... parabéns pelo trabalho, você é maravilhosa!",False
1176,@user @user podiam ficar de férias permanente #stfvergonhanacional,True
1177,rt @user não consigo perceber quele pessoal que fica a noite inteira a ver os outros a andar https://t.co/tjc3fhyyyc,False
1178,eu ia saber de que bala tu tava falando frequentadora da yes,False
1179,"ai que saco vou fazer trabalho nenhum, estudar p tirar 10 na prova e tá bom",False
1180,rt @user perdendo pro azerbaijão mano,False
1181,sesi é uma desgraça,True
1182,"@user mano, 10 slides o meu dez 1o",False
1183,seu lugar favorito no mundo? — minha cama https://t.co/hq7utkg58v,False
1184,"caralhoooo, eu preciso disso",True
1185,"@user @user @user ok miga. mas sobre imc, eu ainda acho que seja manipulação de padrões estéticos e não sobre saúde.  eu posso nao ter o peso ideal pra minha altura e ser saudável, logo, imc é balela",False
1186,"""arábia saudita passa a permitir que mulheres viajem sem autorização masculina""  https://t.co/0np2stclkz",False
1187,@user diga-me tudo não esconda-me nada. 🙆🏼‍♀️,False
1188,"@user Provavelmente será isso, vamos lá
Esquadrão filmando em setembro deste ano, chega em 2021, Batman filmando em Janeiro de 2020, chega em 2021, Shazam filmando em Março de 2020, chegaria em 2021 tranquilamente, Adão Negro filmando em Junho de 2020, chegaria em 2022",False
1189,feliz e talssss,False
1190,"@user  mano sem explicação pra pessoa maravilhosa que você é, tenho um carinho muito grande por ti, obgdo por tudo que você fez por mim e pelos seus conselhos que eu nunca seguia também kkkk, mano eu só sei te um coisa, eu te amo pra caralho chata❤",True
1191,@user Só vão reconhecer a importância da Amazônia quando ela for toda destruída e então cessarem as chuvas e tornados começarem a ruir casas e prédios na região sudeste!,False
1192,"lógico que é pikachu e danilo, pergunta besta osh",False
1193,o auge né mores,False
1194,@user o que o senhor tem contra esse branquelo que vos fala?! kkkkk https://t.co/w9mwt6ig58,True
1195,carai o tamanho das garra,True
1196,@user @user @user Um indivíduo que não tem o respeito do próprio filho vai da lição de moral em quem? https://t.co/HF6fwJRTK6,False
1197,"to com umas brabinha pra lançar, mas só de pensar que vai ter varias copia , desanima legal",False
1198,@user a esquerda agoniza no brasil e no mundo !,True
1199,"não foi dessa vez eles cancelaram, nenhum site me deixa fazer compras online eu to triste",False
1200,"""ela me olha e vê um banco...""",False
1201,"STF COM GARRAS AFIADAS ATACANDO A LAVA JATO
""Moraes determinou a suspensão imediata de procedimentos investigatórios instaurados na Receita Federal que atingiram ministros do STF e outras autoridades"" — https://t.co/FJ9Wh1vvGx",True
1202,que noite meus amigos,False
1203,"""sdds"" 🤣🤣🤣",False
1204,@user boa sorte nessa nova caminhada! 👏🏻,False
1205,"@user @user dpa rtt, tem mais piada ahah",False
1206,"@user @user kkkkk a diferença é que tu me arrasta pra ir junto, aí tu arruma alguém pra beijar e eu fico do lado de vcs dançando fingindo que tá tudo normal 😂😂😂",False
1207,"tomei uma cerveja na hora do almoço, tô pensando nela até agora. 🤤🤤🤤",False
1208,@user vai falar que passando o olho rápido n parece o jovem lebron?,False
1209,"@user Ô @user e @user

Dá uma chegadinha aqui pra ver que processinho lucrativo por calúnia e difamação vocês podem iniciar contra a @user e o  @user

 https://t.co/6T9yuWtkS6",False
1210,"Odeio quando os mais velhos falam ""vc é muito nova pra estar cansada"", tá bom Lurdes vc é muito velha pra estar viva mas cá estamos https://t.co/ba496adBsx",True
1211,sextooou e eu nada pra fazer !,False
1212,rt @user ai sou muito gay por ela https://t.co/jokk7amnj9,True
1213,tudo que eu quero precisa nem dizer #mpn #lorenaqueirozig #lorenaqueiroz #giuliabenite #turmadamonicalacos,False
1214,"@user @user amiga tenta que você consegue
juro",False
1215,eu tomo suco verde com a mesma alegria que tomo um milk shake alguma coisa em mim tinha que combinar com meu curso ne,False
1216,"será, que você sabe que tenho segundas intenções? — mas eu nem sei quem é você, imagina sua intenções https://t.co/ashapcsnrj",False
1217,e no final era só uma pirada,False
1218,"Cadê aquele jornalista que disse que a torcida abandonou o Botafogo?

Jogo quarta feira, 21:30, em Belo Horizonte, com o time em desvantagem e o setor estava completamente cheio.

Respeita a torcida do Botafogo, por favor! ⭐️🔥 https://t.co/GJDp7jBzcr",False
1219,@user pelo jeito os fóruns terão q funcionar 24h/d kkkkk,False
1220,bolsonaro é o espírito das trevas que despertou o que há de pior na nação brasileira. https://t.co/m3sdnexmrm,True
1221,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Boa tarde amigo Joel 🙏,False
1222,"Planos: acordar cedo, tomar café, dar faxina na casa, ver a Lola, almoçar, lavar o cabelo, ir pra psicanálise.

Obstáculo: acordar cedo

Realidade: tomar café, tomar banho e lavar o cabelo em 30min, ver a Lola, correr pra tentar chegar com 10min de antecedência.",False
1223,@user caralhooooo,True
1224,@user @user @user só não apoiar o estado,False
1225,rt @user @user olha a musica @user #mtvhottest justin bieber,False
1226,"rt @user se eu fizer um videozinho desse de novo, vcs iriam querer participar? 

https://t.co/nf6v0jkhgq",False
1227,meu deus mano que merda ver alguém que vc ama sofrendo e não poder fazer nada além de abraçar e tentar confortar com a sua presença,False
1228,"• ninguém escapa do rebuceteio
• te beija e já quer namorar
• se tu da uma esperança já significa que cês vão casar e morrer juntas 
• até hétero gosta https://t.co/ox8o3MDKSY",True
1229,eu achei um wallpaper que fiquei procurando por mais de uma hora.,False
1230,"@user @user @user é mônica, nenhuma surpresa, tudo uma lamaceira só... quanto mais mexe...",False
1231,@user perfeitos os dois,False
1232,"@user menina do céu... eu vi esse mv uma vez só. E eu quase enfartei quando apareceu a beleia e nunca consegui ver o final, comecei a chorar na hora",False
1233,"Caraca, foi em Volta Redonda! É o ""Bar dos Enjoados"", no Aterrado! Confira comigo no replay, por outro ângulo, a quase-tragédia mais amável da mengosfera! https://t.co/YzKhWrDjeo",False
1234,Fui no motel com meu melhor amigo p realizar o sonho dele q era tomar banho na hidro comer pizza brincar de quem aguentava mais tempo na sauna e passar sufoco p encher a piscina pq n sabíamos como enchia até ligar p recepção e a mulher dizer q ela q enche kkkkkkkkkkkkkkkkkkkkk https://t.co/hG22VSA86w,False
1235,@user pequenos incêndios por toda parte,False
1236,rt @user me chama de sexta feira e diz que ficou a semana toda esperando por mim,False
1237,"Fux proíbe a destruição do material roubado por hackers e pede uma cópia das mensagens,  depois que ele ler vai dizer: - Rápido!  Destrói logo essa poha!",False
1238,minha prof mandando msgs sobre grandes cientistas brasileiros 😍😍,False
1239,rt @user qnd a gente se junta @user @user https://t.co/2ansleojef,False
